tractid,ntaname,totpop00,pop2400,NHW00,A2034y00,colleg00,mdfami00,mdrent00,J,totpop16,pop2416,NHW16,A2034y16,College16,mdfami16,mdrent16,R,NHW0016,A2034y0016,College0016,mdfami0016,mdrent0016,X,scoresraw,score0.025,score0.5,score0.975,Borough_Code,Borough,NHW00PCT,NHW16PCT,NHWPCTDIFF,POSNHWDIFF
36061017401,East Harlem South,5819,3745,483,1116,721,24332,483,NA,4508,3003,657,575,1150,20887,855,NA,0.755830904,-0.334928864,0.989,-0.1415831,0.770186335,NA,-1.004270341,-0.847343881,0.245361384,1.312487093,36061,Manhattan,0.08300395256916997,0.14574090505767526,0.06273695248850529,TRUE
36061017402,East Harlem South,2175,1134,146,423,182,28190,715,NA,2340,1660,396,832,576,44286,1422,NA,1.521074816,0.82821119,1.162,0.570982618,0.988811189,NA,2.011537343,0.77518126,1.781090469,2.77170181,36061,Manhattan,0.06712643678160919,0.16923076923076924,0.10210433244916005,TRUE
36061017500,Upper West Side,10727,8772,8803,2363,6332,147481,1091,NA,10263,8125,8529,1791,6687,209811,2079,NA,0.012677974,-0.207798216,0.14,0.422630712,0.905591201,NA,-0.679405308,-1.89928516,-0.883102599,0.149601198,36061,Manhattan,0.8206395077840962,0.8310435545162234,0.010404046732127137,TRUE
36061017700,Upper West Side,9618,7301,4822,1811,4087,61029,627,NA,9476,7023,4377,1787,4361,91968,1087,NA,-0.07868305,0.00153429,0.109,0.50695571,0.733652313,NA,-0.545226121,-1.658398941,-0.636270271,0.361581477,36061,Manhattan,0.5013516323559992,0.46190375685943436,-0.039447875496564866,FALSE
36061017800,East Harlem North,4168,2531,665,1223,305,23444,584,NA,3728,2531,737,1248,972,39750,1116,NA,0.239075156,0.140879916,2.187,0.695529773,0.910958904,NA,1.511537331,0.550762895,1.556023093,2.57414209,36061,Manhattan,0.1595489443378119,0.1976931330472103,0.038144188709398424,TRUE
36061017900,Upper West Side,9499,7541,6588,2590,5096,86932,975,NA,9521,7291,6307,2360,5133,119968,1527,NA,-0.044865432,-0.090908575,0.042,0.380021166,0.566153846,NA,-1.139214529,-1.874054093,-0.854534197,0.165311951,36061,Manhattan,0.693546689125171,0.6624304169730071,-0.03111627215216395,FALSE
36061018000,East Harlem North,7851,4374,278,2036,314,15873,389,NA,8306,5118,679,2525,1341,37315,815,NA,1.308649637,0.172240331,2.65,1.350847351,1.095115681,NA,2.746705262,1.010095198,1.980033475,2.968734111,36061,Manhattan,0.03540950197427079,0.08174813387912352,0.04633863190485273,TRUE
36061018100,Upper West Side,9082,7292,5194,2293,4565,66707,743,NA,9135,7332,5446,1642,5118,137344,1167,NA,0.042434167,-0.288062214,0.115,1.058914357,0.570659489,NA,-0.720604439,-1.597119242,-0.528694778,0.517172104,36061,Manhattan,0.5719004624532041,0.5961685823754789,0.024268119922274733,TRUE
36061018200,East Harlem North,6859,3927,145,1491,288,18568,396,NA,7218,4662,646,1936,1105,21047,566,NA,3.233586532,0.233876335,2.232,0.133509263,0.429292929,NA,0.824578509,0.832393631,1.698386732,2.56989164,36061,Manhattan,0.02114010788744715,0.08949847603214187,0.06835836814469472,TRUE
36061018300,Upper West Side,9114,7398,5721,2989,4857,74903,962,NA,7582,6342,5425,1587,5315,185290,1998,NA,0.139864003,-0.361771409,0.277,1.473732694,1.076923077,NA,0.301997986,-1.083895102,-0.056247886,0.949069636,36061,Manhattan,0.6277156023699803,0.7155104194144025,0.08779481704442227,TRUE
36061018400,East Harlem North,6006,3690,36,1059,196,17270,284,NA,7286,4736,358,1478,1293,33475,634,NA,7.197410559,0.150468242,4.14,0.938332368,1.232394366,NA,3.540994889,1.846613913,2.72517626,3.591342036,36061,Manhattan,0.005994005994005994,0.049135328026351906,0.04314132203234591,TRUE
36061018500,Upper West Side,3783,3317,2243,731,2414,105537,792,NA,5259,4308,3115,1188,3567,155066,2010,NA,-0.001008144,0.169047706,0.138,0.469304604,1.537878788,NA,0.634918772,-0.837248547,0.225558073,1.316422365,36061,Manhattan,0.5929156753899022,0.5923179311656208,-5.977442242813824e-4,FALSE
36061018600,Central Harlem South,5736,3439,171,1340,392,14889,317,NA,7774,4545,344,2424,609,32900,570,NA,0.484317947,0.334726931,0.176,1.209685002,0.798107256,NA,0.868938549,0.704615852,1.674644418,2.620370031,36061,Manhattan,0.02981171548117155,0.04425006431695395,0.014438348835782398,TRUE
36061018700,Upper West Side,9808,7327,5924,2788,4785,78079,956,NA,8046,6472,5978,1732,5139,191055,1763,NA,0.230102468,-0.242721639,0.216,1.446944761,0.844142259,NA,0.219749363,-0.974951303,0.103350921,1.179689792,36061,Manhattan,0.6039967373572593,0.7429778772060651,0.13898113984880578,TRUE
36061018800,East Harlem North,6471,3606,469,1991,380,20377,523,NA,5262,3603,995,1469,1142,33995,1014,NA,1.608980266,-0.092657838,2.008,0.668302498,0.938814532,NA,1.43616259,0.70211054,1.67159626,2.637327972,36061,Manhattan,0.07247720599598208,0.18909160015203344,0.11661439415605136,TRUE
36061018900,Upper West Side,11883,8185,2425,2517,1929,25021,473,NA,12939,9171,2796,2531,3274,29297,780,NA,0.058889906,-0.076505499,0.515,0.170896447,0.649048626,NA,-0.749605957,-1.170912875,-0.168311981,0.842664903,36061,Manhattan,0.20407304552722377,0.216090888012984,0.012017842485760238,TRUE
36061019000,Central Harlem South,1953,1104,19,421,91,17841,458,NA,3260,2331,619,621,1233,92674,789,NA,18.51738779,-0.116321787,5.417,4.194439774,0.722707424,NA,4.783722916,2.486220561,3.438814508,4.413995809,36061,Manhattan,0.00972862263184844,0.18987730061349692,0.1801486779816485,TRUE
36061019100,Upper West Side,9079,7059,5770,2209,4625,83826,909,NA,9481,7726,5706,2027,5586,161818,1668,NA,-0.053022144,-0.121297418,0.104,0.930403455,0.834983498,NA,-0.192593956,-1.040351653,0.031769379,1.102408702,36061,Manhattan,0.635532547637405,0.601835249446261,-0.033697298191143976,FALSE
36061019200,East Harlem North,3740,2303,132,627,160,13875,200,NA,4000,2282,59,898,299,19450,419,NA,-0.582083333,0.339122807,0.886,0.401801802,1.095,NA,0.541221983,0.098011065,1.162568928,2.239788515,36061,Manhattan,0.03529411764705882,0.01475,-0.020544117647058824,FALSE
36061019300,Morningside Heights,9416,6597,2022,2909,2363,31944,653,NA,9360,6636,3537,2737,3205,49362,1351,NA,0.759723807,-0.053497692,0.348,0.545266717,1.068912711,NA,0.365138159,-0.371415961,0.588916197,1.573296755,36061,Manhattan,0.21474086661002548,0.3778846153846154,0.1631437487745899,TRUE
36061019400,East Harlem North,6845,3775,160,1412,109,18623,283,NA,6729,4315,342,1752,617,27891,627,NA,1.174347971,0.262183008,3.952,0.497664179,1.215547703,NA,2.612445934,1.11170632,2.070279909,3.036809173,36061,Manhattan,0.02337472607742878,0.05082478823004904,0.027450062152620257,TRUE
36061019500,Morningside Heights,8069,5961,4556,2467,3843,88158,875,NA,7339,5590,4927,2127,4276,171810,2144,NA,0.188999507,-0.052059304,0.187,0.948887225,1.450285714,NA,0.826337245,-0.614601028,0.455936242,1.532003625,36061,Manhattan,0.56463006568348,0.6713448698732798,0.10671480418979984,TRUE
36061019600,East Harlem North,3487,2245,24,599,119,18224,323,NA,4291,3206,478,1050,606,39046,575,NA,15.18490251,0.424478535,2.566,1.142559263,0.780185759,NA,3.314045816,1.555659173,2.493057476,3.419147102,36061,Manhattan,0.0068827071981646115,0.11139594500116523,0.10451323780300062,TRUE
36061019702,Central Harlem South,2355,1595,276,653,497,37974,600,NA,2228,1789,669,847,982,67159,1228,NA,1.562080439,0.371026831,0.762,0.768552167,1.046666667,NA,1.600601443,0.774131448,1.851600565,2.903113938,36061,Manhattan,0.11719745222929936,0.3002692998204668,0.18307184759116743,TRUE
36061019800,East Harlem North,1558,1266,50,378,301,20893,642,NA,2824,2154,421,735,1049,86042,1304,NA,3.645311615,0.072749449,1.048,3.118221414,1.031152648,NA,3.042475312,1.776076566,2.660169976,3.549369702,36061,Manhattan,0.03209242618741977,0.14907932011331446,0.11698689392589469,TRUE
36061019900,Morningside Heights,9104,6088,5863,3437,4340,84329,933,NA,9013,5670,5622,3364,4530,159048,1711,NA,-0.031423729,-0.01135737,0.121,0.886041575,0.833869239,NA,-0.029107214,-1.008141759,-0.041611361,0.944539305,36061,Manhattan,0.6440026362038664,0.6237656718073893,-0.020236964396477153,FALSE
36061020000,Central Harlem South,2348,1651,113,405,269,46316,500,NA,3478,2701,819,935,1526,120820,1364,NA,3.892986,0.558565658,2.468,1.608601779,1.728,NA,4.244918536,2.328318813,3.216880416,4.104913726,36061,Manhattan,0.04812606473594549,0.23548016101207592,0.18735409627613042,TRUE
36061020101,Morningside Heights,2346,466,1291,1464,385,111803,884,NA,1813,491,910,1159,452,160208,1869,NA,-0.087893914,0.02440706,0.114,0.432949026,1.114253394,NA,-0.110219072,-1.350734754,-0.215503761,0.909241096,36061,Manhattan,0.5502983802216539,0.5019305019305019,-0.04836787829115197,FALSE
36061020102,Central Harlem South,3658,2331,142,976,491,26357,517,NA,4378,3191,1154,1292,1707,70547,1213,NA,5.790244436,0.106064975,1.54,1.676594453,1.34622824,NA,3.169974673,1.785801113,2.803429673,3.828835825,36061,Manhattan,0.038819026790595956,0.2635906806761078,0.22477165388551185,TRUE
36061020300,Morningside Heights,3324,1018,2186,1731,871,50583,945,NA,3238,844,1734,1490,684,54911,1467,NA,-0.185702491,-0.116364061,-0.053,0.085562343,0.552380952,NA,-1.778048542,-1.838799992,-0.814612582,0.225389068,36061,Manhattan,0.6576413959085439,0.535515750463249,-0.12212564544529492,FALSE
36061020500,Morningside Heights,5180,2382,3545,2204,2057,110411,1037,NA,5188,2153,3611,1943,1897,171806,1968,NA,0.017047042,-0.119780465,0.02,0.556058726,0.897782064,NA,-0.524028738,-1.48363748,-0.334410019,0.796387004,36061,Manhattan,0.6843629343629344,0.6960292983808789,0.01166636401794452,TRUE
36061020600,Central Harlem North-Polo Grounds,2356,1583,118,592,342,32981,468,NA,3142,2077,329,781,675,47540,1002,NA,1.090658007,-0.010767371,0.504,0.441435978,1.141025641,NA,0.61144719300000006,0.858154241,1.773818835,2.710092824,36061,Manhattan,0.0500848896434635,0.10471037555697009,0.05462548591350659,TRUE
36061020701,Morningside Heights,2448,1966,1524,1425,1640,49653,919,NA,3379,2216,1799,1837,1968,74464,1807,NA,-0.144796602,-0.066063145,0.065,0.499687834,0.966267682,NA,-0.433385502,-1.439298423,-0.304434784,0.849059719,36061,Manhattan,0.6225490196078431,0.5324060372891388,-0.09014298231870432,FALSE
36061020800,Central Harlem North-Polo Grounds,4009,2665,86,1086,437,33362,536,NA,5555,3833,1067,1737,1702,85313,1094,NA,7.95401796,0.154308746,1.708,1.557190816,1.041044776,NA,3.021114856,1.83358443,2.711701659,3.5797357,36061,Manhattan,0.02145173359940135,0.19207920792079208,0.17062747432139075,TRUE
36061020901,Morningside Heights,3521,2065,45,750,266,18029,364,NA,3652,2449,175,852,382,33387,805,NA,2.749391505,0.095250821,0.211,0.851849798,1.211538462,NA,1.234845418,0.662596706,1.677941419,2.694304777,36061,Manhattan,0.012780460096563476,0.04791894852135816,0.03513848842479468,TRUE
36061021000,East Harlem North,6998,4652,27,1238,722,26611,551,NA,7199,4502,292,1505,1427,29063,928,NA,9.512859296,0.181728256,1.042,0.092142347,0.684210526,NA,0.928592284,0.729607522,1.679618689,2.634303905,36061,Manhattan,0.0038582452129179764,0.04056118905403528,0.0367029438411173,TRUE
36061021100,Morningside Heights,10574,7556,3535,3715,3539,34754,620,NA,9976,6594,3356,4043,3983,97423,1119,NA,0.006272026,0.153527065,0.29,1.803216896,0.80483871,NA,0.994320099,-0.417860165,0.581544995,1.596602525,36061,Manhattan,0.3343105731038396,0.3364073777064956,0.0020968046026559883,TRUE
36061021200,Central Harlem North-Polo Grounds,4156,3326,48,731,864,33810,570,NA,4562,3711,297,1186,1889,53958,1503,NA,4.636836914,0.478044705,0.96,0.595918367,1.636842105,NA,2.638969487,1.546730825,2.45964123,3.379999163,36061,Manhattan,0.011549566891241578,0.0651030249890399,0.05355345809779832,TRUE
36061021303,Manhattanville,4861,2834,103,1213,376,27376,540,NA,5795,4174,829,1791,1611,40885,1234,NA,5.751332334,0.238531241,1.909,0.493461426,1.285185185,NA,2.491010971,1.332369857,2.322050268,3.326501071,36061,Manhattan,0.02118905574984571,0.14305435720448662,0.1218653014546409,TRUE
36061021400,Central Harlem North-Polo Grounds,3198,2607,1,582,467,40463,560,NA,3332,2788,238,991,1129,67560,1164,NA,227.4285714,0.634271234,1.261,0.669673529,1.078571429,NA,4.086754227,1.870541179,2.900650731,3.923022294,36061,Manhattan,3.1269543464665416e-4,0.07142857142857142,0.07111587599392477,TRUE
36061021500,Central Harlem North-Polo Grounds,2922,1735,24,655,113,21745,539,NA,4128,2355,627,1168,709,31554,1097,NA,17.49255087,0.262240369,3.622,0.451092205,1.035250464,NA,3.208775097,1.918901434,2.798179634,3.674551807,36061,Manhattan,0.008213552361396304,0.15188953488372092,0.1436759825223246,TRUE
36061021600,Central Harlem South,7949,4809,338,2018,980,29468,549,NA,8289,6072,2103,2257,2951,75947,1177,NA,4.966682514,0.072557921,1.385,1.577270259,1.143897996,NA,2.708977532,1.232077853,2.262921244,3.279217903,36061,Manhattan,0.04252107183293496,0.25370973579442635,0.21118866396149139,TRUE
36061021800,Central Harlem South,5018,3255,86,1187,497,28191,461,NA,7110,4906,1192,2495,1884,40985,1184,NA,8.782252314,0.483477239,1.515,0.453832784,1.568329718,NA,2.980669101,1.803423506,2.707020544,3.613624507,36061,Manhattan,0.017138302112395375,0.16765119549929677,0.1505128933869014,TRUE
36061021900,Manhattanville,6595,3840,216,1519,273,20821,434,NA,6415,4102,298,1947,763,26996,528,NA,0.418340983,0.317729646,1.616,0.296575573,0.216589862,NA,0.007809806,0.076728553,1.113315079,2.12502856,36061,Manhattan,0.032752084912812736,0.04645362431800468,0.013701539405191941,TRUE
36061022000,Central Harlem South,5068,3155,199,1297,638,29648,442,NA,5977,4309,815,1598,1672,56893,1051,NA,2.472624962,0.044696523,0.919,0.918949002,1.377828054,NA,1.935309912,1.681178068,2.628276765,3.609354751,36061,Manhattan,0.03926598263614838,0.13635603145390665,0.09709004881775826,TRUE
36061022102,Central Harlem North-Polo Grounds,2163,1532,56,554,433,33534,582,NA,2451,1802,562,771,937,45781,1196,NA,7.856487148,0.228168124,0.84,0.365211427,1.054982818,NA,1.625650002,1.298676406,2.265755963,3.230211124,36061,Manhattan,0.025889967637540454,0.22929416564667482,0.20340419800913437,TRUE
36061022200,Central Harlem South,2329,1534,92,613,264,24451,432,NA,3090,2147,939,736,923,69265,1067,NA,6.692876741,-0.095042156,1.498,1.832808474,1.469907407,NA,3.125447224,2.034558329,2.990666572,3.947493922,36061,Manhattan,0.0395019321597252,0.30388349514563107,0.26438156298590587,TRUE
36061022301,Manhattanville,8413,4986,124,2155,434,24841,551,NA,8022,5132,815,2751,1519,36575,965,NA,5.892934551,0.338787187,2.4,0.472364237,0.751361162,NA,2.139388784,1.051553627,2.111632331,3.176864045,36061,Manhattan,0.014739094258885059,0.10159561206681625,0.08685651780793119,TRUE
36061022302,Manhattanville,3999,2440,10,779,215,25232,497,NA,3426,2266,407,1157,802,30708,1117,NA,46.50709282,0.733644103,3.017,0.217025999,1.247484909,NA,3.874607777,1.883423671,3.094659918,4.31444671,36061,Manhattan,0.002500625156289072,0.1187974314068885,0.11629680625059943,TRUE
36061022400,Central Harlem North-Polo Grounds,6211,3705,101,1351,335,17026,360,NA,7616,4643,759,1885,1133,35409,809,NA,5.128511367,0.137864634,1.699,1.079701633,1.247222222,NA,2.72710394,1.938072371,2.879088015,3.8126328,36061,Manhattan,0.016261471582675897,0.09965861344537816,0.08339714186270226,TRUE
36061022500,Hamilton Heights,10977,6768,472,3027,863,31926,574,NA,10631,7610,1823,3140,2032,52203,1127,NA,2.987991427,0.071091994,1.094,0.635124977,0.963414634,NA,1.415651251,0.726000308,1.85660448,3.000451724,36061,Manhattan,0.042998997904709846,0.17147963502963032,0.12848063712492047,TRUE
36061022600,Central Harlem North-Polo Grounds,3736,2724,81,740,283,16949,502,NA,4563,3167,519,1165,1232,47552,1015,NA,4.246126249,0.288993135,2.744,1.80559325,1.021912351,NA,3.47993004,1.996411386,2.934847747,3.915170746,36061,Manhattan,0.021680942184154176,0.11374095989480605,0.09206001771065188,TRUE
36061022700,Hamilton Heights,4748,3207,149,1179,670,33864,555,NA,5638,4066,1178,1940,1980,81250,1327,NA,5.658013337,0.385713869,1.331,1.399303095,1.390990991,NA,3.256190532,1.773253916,2.774274902,3.800600876,36061,Manhattan,0.03138163437236731,0.2089393401915573,0.17755770581919,TRUE
36061022800,Central Harlem North-Polo Grounds,4636,3210,61,1005,442,29609,489,NA,6185,4468,701,1717,1385,52228,1037,NA,7.613742926,0.280583662,1.251,0.763923131,1.120654397,NA,2.417715574,1.464327344,2.463173295,3.485467586,36061,Manhattan,0.013157894736842105,0.113338722716249,0.10018082797940689,TRUE
36061022900,Hamilton Heights,8846,5534,276,2451,558,23912,580,NA,8437,6189,1413,2761,1900,47667,1189,NA,4.367746108,0.18108725,2.045,0.993434259,1.05,NA,2.58153531,1.363912181,2.421058266,3.505326348,36061,Manhattan,0.03120054261813249,0.16747659120540476,0.13627604858727227,TRUE
36061023000,Central Harlem North-Polo Grounds,7965,4756,145,1693,680,22242,425,NA,9402,6808,670,2850,1348,39545,778,NA,2.914464274,0.426111346,0.385,0.777942631,0.830588235,NA,1.28429936,1.114022953,2.086850264,3.040108383,36061,Manhattan,0.01820464532328939,0.07126143373750266,0.05305678841421327,TRUE
36061023100,Hamilton Heights,4991,3387,159,1243,612,27880,583,NA,6604,4920,1103,2327,1909,44938,1311,NA,4.242746915,0.414834886,1.147,0.611836442,1.248713551,NA,2.284774062,1.429511661,2.369823142,3.289729743,36061,Manhattan,0.031857343217792024,0.16701998788612962,0.1351626446683376,TRUE
36061023200,Central Harlem North-Polo Grounds,8344,4469,79,1963,300,20520,444,NA,8788,5419,556,2784,1165,34375,818,NA,5.682391984,0.346583158,2.203,0.675194932,0.842342342,NA,2.392342023,1.403564593,2.398230861,3.415838114,36061,Manhattan,0.009467881112176415,0.06326809285389166,0.053800211741715245,TRUE
36061023300,Hamilton Heights,6171,3824,223,1483,628,25929,622,NA,7109,5125,1358,2094,1850,50472,1306,NA,4.286179901,0.225695406,1.198,0.946546338,1.099678457,NA,2.244788067,1.15490534,2.209979489,3.252664624,36061,Manhattan,0.03613676875708961,0.19102546068364046,0.15488869192655086,TRUE
36061023400,Central Harlem North-Polo Grounds,3455,2078,42,908,191,24250,537,NA,5480,3733,451,1878,1396,45154,1152,NA,5.770094717,0.303998923,3.069,0.862020619,1.145251397,NA,3.189508977,1.684424099,2.74225896,3.815170263,36061,Manhattan,0.01215629522431259,0.0822992700729927,0.07014297484868011,TRUE
36061023501,Hamilton Heights,7104,4423,165,1621,645,26099,551,NA,6132,4064,877,1740,1329,38779,990,NA,5.15767064,0.243560847,1.242,0.485842369,0.796733212,NA,1.540886186,1.06281769,1.933330655,2.819289039,36061,Manhattan,0.02322635135135135,0.14302022178734508,0.11979387043599374,TRUE
36061023502,Central Harlem North-Polo Grounds,2063,1199,46,536,79,21250,529,NA,1931,1212,216,665,372,31958,1190,NA,4.016639272,0.325481925,3.658,0.503905882,1.24952741,NA,3.018998075,1.488784153,2.474804503,3.441024337,36061,Manhattan,0.022297624818225885,0.11185914034179181,0.08956151552356592,TRUE
36061023600,Central Harlem North-Polo Grounds,5688,3937,151,1010,495,29097,522,NA,6969,4386,59,1622,807,39022,874,NA,-0.681092901,0.310746176,0.463,0.341100457,0.674329502,NA,-0.536591084,0.388657427,1.337767418,2.272977441,36061,Manhattan,0.026547116736990155,0.008466063997704118,-0.018081052739286035,FALSE
36061023700,Hamilton Heights,7144,4519,267,1814,576,24136,587,NA,7957,5502,1007,2777,1612,40000,1180,NA,2.386182002,0.374455504,1.299,0.657275439,1.010221465,NA,1.907171648,0.949112323,1.966274279,2.997585345,36061,Manhattan,0.03737402015677491,0.1265552343848184,0.08918121422804348,TRUE
36061023801,Lenox Hill-Roosevelt Island,2555,1782,1166,506,818,60473,1166,NA,9278,6978,4070,2993,4836,109573,1988,NA,-0.03875876,0.628893673,0.51,0.811932598,0.704974271,NA,0.832066086,-0.547943684,0.789644933,2.151953302,36061,Manhattan,0.4563600782778865,0.43867212761370983,-0.017687950664176666,FALSE
36061023802,Lenox Hill-Roosevelt Island,1741,1216,797,378,562,60473,1166,NA,2453,2165,1053,396,916,171250,2815,NA,-0.062284116,-0.256459534,-0.085,1.83184231,1.414236707,NA,0.61684174,-0.706218,0.643194619,1.973333943,36061,Manhattan,0.4577828834003446,0.4292702812882185,-0.02851260211212614,FALSE
36061023900,Washington Heights South,2685,1615,54,551,202,21702,541,NA,2596,1942,249,751,674,41908,1117,NA,3.769196199,0.409704026,1.775,0.931066261,1.064695009,NA,2.641786882,1.157030975,2.172407409,3.193760673,36061,Manhattan,0.02011173184357542,0.09591679506933744,0.07580506322576203,TRUE
36061024100,Washington Heights South,8386,5559,667,1834,1337,31866,601,NA,8108,6537,1061,2474,2216,52802,1171,NA,0.645245335,0.395216109,0.409,0.657001192,0.948419301,NA,0.931262297,0.350441591,1.384344458,2.374045434,36061,Manhattan,0.0795373241116146,0.13085841144548593,0.051321087333871335,TRUE
36061024200,East Harlem North,3003,1653,23,609,119,17404,359,NA,4188,2584,179,1201,540,27925,474,NA,4.58050953,0.414081283,1.903,0.604516203,0.320334262,NA,1.385138682,0.782590094,1.737471549,2.735657164,36061,Manhattan,0.007659007659007659,0.04274116523400191,0.035082157574994256,TRUE
36061024301,Washington Heights South,4296,2585,36,1185,359,23036,619,NA,4505,3311,803,1796,1192,39040,1173,NA,20.27073622,0.445298192,1.592,0.69473867,0.894991922,NA,2.830515139,1.289830725,2.383433851,3.45683328,36061,Manhattan,0.008379888268156424,0.17824639289678135,0.16986650462862493,TRUE
36061024302,Central Harlem North-Polo Grounds,5406,2906,33,957,143,12681,262,NA,7601,4371,19,1704,507,23125,478,NA,-0.590508426,0.266376846,1.357,0.823594354,0.824427481,NA,0.817303363,0.181563576,1.306049246,2.443755837,36061,Manhattan,0.006104328523862375,0.0024996710959084333,-0.003604657427953942,FALSE
36061024500,Washington Heights South,15838,9429,457,4126,736,25490,599,NA,15642,11434,874,4813,2344,44596,1067,NA,0.936436632,0.181121827,1.626,0.749548843,0.78130217,NA,1.397870149,0.520659503,1.486197611,2.437609679,36061,Manhattan,0.028854653365323904,0.05587520777394195,0.027020554408618044,TRUE
36061024700,Washington Heights South,7765,5061,504,1790,936,31426,647,NA,7615,5774,1146,2259,1761,46667,1186,NA,1.318598943,0.286870225,0.649,0.484980589,0.833075734,NA,0.829968027,-0.004734528,1.05400382,2.12992114,36061,Manhattan,0.06490663232453316,0.1504924491135916,0.08558581678905845,TRUE
36061024900,Washington Heights South,1169,757,43,226,46,17500,494,NA,1304,918,99,449,201,43015,947,NA,1.063971323,0.781044709,2.603,1.458,0.917004049,NA,3.157270344,1.46449368,2.586637338,3.719845404,36061,Manhattan,0.036783575705731396,0.07592024539877301,0.039136669693041616,TRUE
36061025100,Washington Heights South,2976,1885,143,819,138,21419,573,NA,2832,1985,282,901,405,41250,977,NA,1.072300581,0.156060512,1.787,0.925860218,0.705061082,NA,1.519257435,0.594287802,1.600436714,2.557758958,36061,Manhattan,0.0480510752688172,0.09957627118644068,0.05152519591762347,TRUE
36061025300,Washington Heights South,12753,7780,665,3140,710,28550,623,NA,13903,9704,1892,4827,2882,50105,1153,NA,1.609776545,0.410105114,2.254,0.754991243,0.850722311,NA,2.154644865,0.649637324,1.662662552,2.656320749,36061,Manhattan,0.0521445934289971,0.13608573689131842,0.08394114346232132,TRUE
36061025500,Washington Heights South,6900,4664,1790,2822,1771,43829,741,NA,5758,4299,1723,2515,2356,56875,1477,NA,0.153478959,0.067968419,0.443,0.297656803,0.993252362,NA,0.069260666,-0.214023275,0.705418349,1.654924451,36061,Manhattan,0.2594202898550725,0.2992358457797846,0.03981555592471214,TRUE
36061025700,Central Harlem South,2923,1912,131,710,316,19400,540,NA,4511,3213,1320,1042,2063,81389,1624,NA,5.529179732,-0.049033193,2.885,3.195309278,2.007407407,NA,4.793575075,2.408547474,3.308771115,4.229086504,36061,Manhattan,0.04481696886760178,0.29261804477942804,0.24780107591182626,TRUE
36061025900,Central Harlem North-Polo Grounds,1909,1032,64,453,45,14839,533,NA,4167,2912,700,1022,1552,53971,1113,NA,4.010724142,0.03355864,11.223,2.637104926,1.088180113,NA,5.10601822,2.231403653,3.116245603,4.006683184,36061,Manhattan,0.03352540597171294,0.16798656107511398,0.13446115510340104,TRUE
36061026100,Washington Heights South,13080,7690,275,2964,478,25532,572,NA,13492,9283,413,4023,1411,39555,1074,NA,0.455957739,0.315840486,1.445,0.549232336,0.877622378,NA,1.274814999,0.006539318,1.069194691,2.142378255,36061,Manhattan,0.02102446483180428,0.030610732285798994,0.009586267453994712,TRUE
36061026300,Washington Heights South,9811,5721,561,2396,528,31959,689,NA,9033,5810,680,2194,1255,28580,1240,NA,0.316519563,-0.005439802,1.34,-0.105729216,0.799709724,NA,-0.229757131,-0.481042375,0.494630163,1.4555301,36061,Manhattan,0.05718071552339211,0.07527953060998561,0.018098815086593507,TRUE
36061026500,Washington Heights South,8014,5423,1472,2128,1225,31672,703,NA,7688,6190,2254,2856,2643,65885,1325,NA,0.596180736,0.399015554,0.89,1.080228593,0.884779516,NA,1.574247179,-0.038168716,0.976718609,1.957198134,36061,Manhattan,0.1836785625155977,0.29318418314255984,0.10950562062696215,TRUE
36061026700,Washington Heights North,1945,1035,616,660,182,19729,687,NA,2201,1077,1249,1017,436,40568,1263,NA,0.791765992,0.361684771,1.302,1.056262355,0.838427948,NA,1.749898666,0.03763389,1.263593093,2.500873612,36061,Manhattan,0.3167095115681234,0.5674693321217629,0.2507598205536395,TRUE
36061026900,Washington Heights North,9931,5355,1164,2645,371,21916,587,NA,9431,6506,517,2555,1093,33500,1126,NA,-0.532294152,0.017186213,1.425,0.528563606,0.918228279,NA,0.421218676,-0.38736323,0.596237426,1.574880904,36061,Manhattan,0.11720874030812607,0.05481921323295515,-0.062389527075170925,FALSE
36061027100,Washington Heights North,8897,5689,1852,2234,1283,32491,670,NA,9744,6857,2610,2899,2873,49580,1333,NA,0.286784557,0.184871796,0.858,0.525961035,0.989552239,NA,0.841346127,-0.163043453,0.752817662,1.682107962,36061,Manhattan,0.20816005395076992,0.26785714285714285,0.05969708890637293,TRUE
36061027300,Washington Heights North,6265,4766,3627,1626,2584,55287,824,NA,6898,5291,4216,1844,4143,85625,1625,NA,0.055725306,0.030002457,0.444,0.548736593,0.972087379,NA,0.238974574,-0.516889963,0.470025019,1.476314521,36061,Manhattan,0.5789305666400638,0.6111916497535518,0.032261083113487965,TRUE
36061027500,Washington Heights North,2814,2280,1857,557,1446,70571,850,NA,3667,2845,2084,522,1932,131500,1672,NA,-0.138809969,-0.280835086,0.071,0.86337164,0.967058824,NA,-0.454490965,-0.936488123,0.144381605,1.204623721,36061,Manhattan,0.6599147121535182,0.5683119716389419,-0.09160274051457629,FALSE
36061027700,Washington Heights North,8112,5162,672,1938,378,23640,635,NA,7315,5586,743,1335,810,27379,1071,NA,0.226120496,-0.236091919,0.98,0.158164129,0.686614173,NA,-0.596219571,-0.934502079,0.135164221,1.200033524,36061,Manhattan,0.08284023668639054,0.10157211209842788,0.018731875412037344,TRUE
