nta_id,total_pop,mean_income,below_poverty_line_count,below_poverty_line_and_50_count,mean_rent,unemployment_count,latinx_count,white_count,black_count,native_count,asian_count,naturalized_citizen_count,noncitizen_count,uninsured_count,school_count,eviction_count,store_count,sub_count,bus_count,mean_ridership,perc_covered_by_transit,nta_type,Name,transportation_desert_4cat,transportation_desert_3cat,borough.x,borough.y,geometry
QN0572,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,3,NA,79.27880927769243,7,Middle Village Cemetery,Satisfactory,Excellent,Queens,Queens,"list(c(-73.888703, -73.885532, -73.881232, -73.877683, -73.879607, -73.880063, -73.885076, -73.886879, -73.888546, -73.887247, -73.888995, -73.888703, 40.707669, 40.706446, 40.706372, 40.707177, 40.71051, 40.712653, 40.712161, 40.712223, 40.712275, 40.710262, 40.709113, 40.707669))"
QN0573,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,12,NA,0,7,St. John Cemetery,Poor,Poor,Queens,Queens,"list(c(-73.871694, -73.871618, -73.871547, -73.870945, -73.870321, -73.870165, -73.866618, -73.86501, -73.859632, -73.860038, -73.861834, -73.863018, -73.865476, -73.867969, -73.870531, -73.872392, -73.871694, 40.71426, 40.71329, 40.712597, 40.711246, 40.709899, 40.709208, 40.710402, 40.710777, 40.713598, 40.714932, 40.716593, 40.717708, 40.720281, 40.719268, 40.718161, 40.717831, 40.71426))"
QN0574,17,NA,0,0,NA,0,9,0,0,0,8,4,8,0,1,1,1,1,9,NA,35.00297315345012,7,Highland Park-Cypress Hills Cemeteries (North),Limited,Typical,Queens,Queens,"list(c(-73.901805, -73.901162, -73.896518, -73.8942, -73.892523, -73.890878, -73.889607, -73.884517, -73.883777, -73.879616, -73.874021, -73.868917, -73.870708, -73.869314, -73.869156, -73.869819, -73.870733, -73.871648, -73.875431, -73.876398, -73.876258, -73.881054, -73.882697, -73.885842, -73.887713, -73.888189, -73.887921, -73.88688, -73.886488, -73.888286, -73.891957, -73.892452, -73.895426, -73.893981, -73.893263, -73.896955, -73.897366, -73.90003, -73.901291, -73.901241, -73.901805, 40.690766, 
40.687878, 40.682397, 40.685309, 40.683424, 40.684543, 40.684214, 40.686691, 40.687863, 40.691106, 40.694191, 40.69515, 40.697697, 40.699355, 40.702893, 40.702838, 40.702762, 40.702687, 40.702374, 40.702294, 40.701749, 40.699774, 40.700718, 40.699965, 40.699678, 40.69886, 40.697999, 40.696652, 40.696439, 40.695237, 40.694411, 40.695226, 40.694171, 40.693076, 40.692203, 40.69192, 40.694119, 40.693437, 40.692303, 40.691438, 40.690766))"
QN0601,28213,69851.5,4051,1935,1650.875,534,4682,11010,1492,0,10373,10539,5792,1873,3,98,38,1,44,15574,72.50912186234896,0,Rego Park,Limited,Typical,Queens,Queens,"list(c(-73.869037, -73.871211, -73.874996, -73.875237, -73.871429, -73.871133, -73.871018, -73.870632, -73.870211, -73.869699, -73.869293, -73.867285, -73.865476, -73.863018, -73.861834, -73.860038, -73.859632, -73.859759, -73.858187, -73.857298, -73.85745, -73.857772, -73.858235, -73.858522, -73.858645, -73.862038, -73.859057, -73.858072, -73.857271, -73.85942, -73.859014, -73.858608, -73.857981, -73.857622, -73.857828, -73.858511, -73.856257, -73.856597, -73.857049, -73.857309, -73.857652, -73.857993, 
-73.858635, -73.858771, -73.858866, -73.861064, -73.86284, -73.864618, -73.869037, 40.732849, 40.732096, 40.730788, 40.730724, 40.729248, 40.728372, 40.727979, 40.727059, 40.726187, 40.725146, 40.724436, 40.722257, 40.720281, 40.717708, 40.716593, 40.714932, 40.713598, 40.711845, 40.7116, 40.711465, 40.713711, 40.716456, 40.719596, 40.721529, 40.722591, 40.725957, 40.724857, 40.724474, 40.725681, 40.726465, 40.727109, 40.727752, 40.728735, 40.728603, 40.728975, 40.730287, 40.730959, 40.731623, 40.732512, 
40.733004, 40.733668, 40.734334, 40.735471, 40.735785, 40.735939, 40.735314, 40.734799, 40.734271, 40.732849))"
QN0602,87668,88806.20833333333,7988,4370,1787.25,1996,13033,43911,2013,53,24551,27834,13261,3522,12,275,70,3,106,12947.333333333334,67.20593421387402,0,Forest Hills,Limited,Typical,Queens,Queens,"list(c(-73.831385, -73.829796, -73.833481, -73.834959, -73.835963, -73.836038, -73.836524, -73.838362, -73.839445, -73.840327, -73.841468, -73.842814, -73.843505, -73.844347, -73.844957, -73.847214, -73.847325, -73.847558, -73.849582, -73.851914, -73.854181, -73.855085, -73.858771, -73.858635, -73.857993, -73.857652, -73.857309, -73.857049, -73.856597, -73.856257, -73.858511, -73.857828, -73.857622, -73.857981, -73.858608, -73.859014, -73.85942, -73.857271, -73.858072, -73.859057, -73.862038, -73.858645, 
-73.858522, -73.858235, -73.857772, -73.85745, -73.857298, -73.856677, -73.85594, -73.854746, -73.851099, -73.849517, -73.84568, -73.843016, -73.840692, -73.837037, -73.836115, -73.835977, -73.835014, -73.834234, -73.833634, -73.830982, -73.831385, 40.714529, 40.715566, 40.718333, 40.719412, 40.721677, 40.72177, 40.722371, 40.725562, 40.727537, 40.728807, 40.729998, 40.731153, 40.731814, 40.732979, 40.733987, 40.738644, 40.738771, 40.739064, 40.738186, 40.737426, 40.736954, 40.736801, 40.735785, 
40.735471, 40.734334, 40.733668, 40.733004, 40.732512, 40.731623, 40.730959, 40.730287, 40.728975, 40.728603, 40.728735, 40.727752, 40.727109, 40.726465, 40.725681, 40.724474, 40.724857, 40.725957, 40.722591, 40.721529, 40.719596, 40.716456, 40.713711, 40.711465, 40.707692, 40.706395, 40.706767, 40.707901, 40.708392, 40.70848, 40.709176, 40.710153, 40.711312, 40.711825, 40.711706, 40.712221, 40.712658, 40.712989, 40.71431, 40.714529))"
QN0701,28404,62012.57142857143,2682,2734,1746,510,10898,7310,652,0,8793,6856,6322,3200,2,117,35,1,104,NA,0,0,College Point,Poor,Poor,Queens,Queens,"list(c(-73.835409, -73.844076, -73.846654, -73.853072, -73.854632, -73.862965, -73.863147, -73.867118, -73.870207, -73.870973, -73.870809, -73.871631, -73.86542, -73.860505, -73.852897, -73.852642, -73.853702, -73.850281, -73.849215, -73.848515, -73.847052, -73.84075, -73.839417, -73.839319, -73.836732, -73.833428, -73.831713, -73.830157, -73.829279, -73.828528, -73.826235, -73.825916, -73.825285, -73.824907, -73.824478, -73.824343, -73.822537, -73.822789, -73.823732, -73.825725, -73.82712, -73.830676, 
-73.835409, 40.802199, 40.801023, 40.801024, 40.800113, 40.799724, 40.79767, 40.797497, 40.793742, 40.790909, 40.789057, 40.787897, 40.786798, 40.78497, 40.778984, 40.775457, 40.77208, 40.76948, 40.76606, 40.764209, 40.763822, 40.763825, 40.765819, 40.765428, 40.766054, 40.769222, 40.771434, 40.772474, 40.773825, 40.774882, 40.776007, 40.779921, 40.780518, 40.781697, 40.782933, 40.785476, 40.78432, 40.789568, 40.7913, 40.792787, 40.795609, 40.797667, 40.803108, 40.802199))"
QN0702,28095,89968.28571428571,1492,1698,1738.142857142857,786,3806,17567,97,0,6144,7186,2776,1470,3,33,29,1,72,NA,0,0,Whitestone-Beechhurst,Poor,Poor,Queens,Queens,"list(c(-73.825285, -73.823841, -73.822241, -73.822918, -73.823313, -73.81931, -73.81453, -73.814859, -73.809452, -73.80379, -73.803423, -73.803327, -73.803226, -73.803135, -73.80284, -73.802411, -73.802422, -73.796851, -73.79494, -73.793896, -73.790705, -73.791848, -73.792657, -73.793455, -73.793559, -73.799745, -73.811299, -73.817418, -73.823438, -73.827583, -73.830676, -73.82712, -73.825725, -73.823732, -73.822789, -73.822537, -73.824343, -73.824478, -73.824907, -73.825285, 40.781697, 40.781717, 
40.781694, 40.780536, 40.779579, 40.77926, 40.778888, 40.776486, 40.776058, 40.77561, 40.778338, 40.778996, 40.779703, 40.780416, 40.78255, 40.785817, 40.786019, 40.785911, 40.786275, 40.786636, 40.788225, 40.789304, 40.790521, 40.792711, 40.80038, 40.802199, 40.805397, 40.80579, 40.80481, 40.803936, 40.803108, 40.797667, 40.795609, 40.792787, 40.7913, 40.789568, 40.78432, 40.785476, 40.782933, 40.781697))"
QN0703,21990,90813.4,1369,600,2093.2,489,2998,11598,200,23,6785,5080,1921,698,4,58,11,1,70,NA,0,0,Bay Terrace-Clearview,Poor,Poor,Queens,Queens,"list(c(-73.80379, -73.798233, -73.797243, -73.795657, -73.793652, -73.792713, -73.789842, -73.785694, -73.784593, -73.782798, -73.779477, -73.775839, -73.775537, -73.771132, -73.768642, -73.7670348596146, -73.767441, -73.7675451454684, -73.7703387934199, -73.7740787591547, -73.774334, -73.7741389097254, -73.776553, -73.781205, -73.781715, -73.782388, -73.781234, -73.7807, -73.7817380322207, -73.7864224990023, -73.787918, -73.793559, -73.793455, -73.792657, -73.791848, -73.790705, -73.793896, -73.79494, 
-73.796851, -73.802422, -73.802411, -73.80284, -73.803135, -73.803226, -73.803327, -73.803423, -73.80379, 40.77561, 40.774848, 40.773894, 40.773031, 40.77336, 40.773788, 40.774687, 40.775813, 40.776141, 40.776666, 40.777664, 40.778613, 40.777026, 40.778341, 40.779087, 40.7784804395572, 40.779557, 40.7796576099919, 40.7823564206272, 40.7859694239389, 40.786216, 40.7863202798795, 40.78763, 40.789588, 40.79053, 40.791376, 40.791485, 40.793649, 40.7953853403085, 40.8014573555951, 40.800362, 40.80038, 
40.792711, 40.790521, 40.789304, 40.788225, 40.786636, 40.786275, 40.785911, 40.786019, 40.785817, 40.78255, 40.780416, 40.779703, 40.778996, 40.778338, 40.77561))"
QN0704,40756,64187.416666666664,5041,5150,1747.25,889,5592,10620,425,54,22901,13796,10012,5507,6,134,35,1,107,NA,0.9168914903743907,0,Murray Hill-Broadway Flushing,Poor,Poor,Queens,Queens,"list(list(c(-73.822072, -73.821767, -73.821558, -73.821164, -73.820758, -73.820636, -73.817288, -73.818078, -73.818293, -73.819099, -73.820434, -73.822601, -73.822072, 40.761625, 40.76098, 40.760534, 40.759686, 40.758842, 40.758872, 40.759776, 40.761473, 40.761936, 40.763696, 40.763338, 40.76276, 40.761625)), list(c(-73.793959, -73.793422, -73.793179, -73.793237, -73.795134, -73.795657, -73.797243, -73.798233, -73.80379, -73.809452, -73.814859, -73.81453, -73.81931, -73.823313, -73.823547, -73.824284, 
-73.824331, -73.825831, -73.826253, -73.826477, -73.826575, -73.826558, -73.824669, -73.824212, -73.82395, -73.823727, -73.819696, -73.817388, -73.817325, -73.816387, -73.816093, -73.815087, -73.812268, -73.81105, -73.808595, -73.80768, -73.80584, -73.802153, -73.80125, -73.8003, -73.798502, -73.795804, -73.794932, -73.794025, -73.790315, -73.79076, -73.79344, -73.793345, -73.793225, -73.793025, -73.793959, 40.764695, 40.7686, 40.770403, 40.770468, 40.772649, 40.773031, 40.773894, 40.774848, 40.77561, 
40.776058, 40.776486, 40.778888, 40.77926, 40.779579, 40.779036, 40.77699, 40.776743, 40.775915, 40.774521, 40.773116, 40.772345, 40.770137, 40.770407, 40.768169, 40.766887, 40.765826, 40.766307, 40.766572, 40.765354, 40.76316, 40.762524, 40.760372, 40.76113, 40.761417, 40.761132, 40.76096, 40.760615, 40.759987, 40.759828, 40.759702, 40.759071, 40.758091, 40.757798, 40.757736, 40.757823, 40.760986, 40.760764, 40.762295, 40.763142, 40.764621, 40.764695)))"
QN0705,27040,51724.583333333336,4962,3312,1508.8333333333333,425,5122,3101,806,279,17548,8810,9138,4816,4,85,17,1,57,NA,7.396584195780186e-4,0,East Flushing,Poor,Poor,Queens,Queens,"list(c(-73.820849, -73.821925, -73.824233, -73.823213, -73.822396, -73.821319, -73.81782, -73.815373, -73.814162, -73.811618, -73.807506, -73.809135, -73.808909, -73.807975, -73.807685, -73.805819, -73.804886, -73.804445, -73.803946, -73.803007, -73.797325, -73.794577, -73.794747, -73.794932, -73.795804, -73.798502, -73.8003, -73.80125, -73.802153, -73.80584, -73.80768, -73.808595, -73.81105, -73.812268, -73.815087, -73.817288, -73.820636, -73.820045, -73.819233, -73.818605, -73.820301, -73.818408, 
-73.819092, -73.820849, 40.752242, 40.753167, 40.751855, 40.750708, 40.749864, 40.748758, 40.747385, 40.747218, 40.746139, 40.747665, 40.750137, 40.750269, 40.751933, 40.751858, 40.753987, 40.753838, 40.753765, 40.75373, 40.753699, 40.753699, 40.753871, 40.753563, 40.755628, 40.757798, 40.758091, 40.759071, 40.759702, 40.759828, 40.759987, 40.760615, 40.76096, 40.761132, 40.761417, 40.76113, 40.760372, 40.759776, 40.758872, 40.758483, 40.757947, 40.757542, 40.755515, 40.75383, 40.753385, 40.752242
))"
QN0706,20166,60905.6,2727,2859,1491,422,3200,2492,314,0,13885,6656,6104,3468,2,51,10,1,50,NA,0,0,Queensboro Hill,Poor,Poor,Queens,Queens,"list(c(-73.814309, -73.813758, -73.814162, -73.815373, -73.81782, -73.821319, -73.822396, -73.823213, -73.824233, -73.825697, -73.825844, -73.827656, -73.829436, -73.830609, -73.831255, -73.833003, -73.834324, -73.835399, -73.835676, -73.835925, -73.835861, -73.831131, -73.83122, -73.830536, -73.828053, -73.824988, -73.824812, -73.816933, -73.814968, -73.815057, -73.813222, -73.809414, -73.806323, -73.804667, -73.797408, -73.796302, -73.796408, -73.797177, -73.797224, -73.797268, -73.796951, -73.799384, 
-73.805413, -73.807298, -73.808238, -73.814309, 40.742974, 40.745746, 40.746139, 40.747218, 40.747385, 40.748758, 40.749864, 40.750708, 40.751855, 40.750998, 40.749348, 40.749861, 40.749205, 40.749026, 40.748106, 40.747834, 40.747237, 40.74552, 40.744851, 40.743501, 40.743228, 40.742338, 40.740953, 40.73752, 40.738556, 40.739377, 40.739631, 40.73839, 40.73855, 40.738987, 40.73876, 40.738603, 40.738491, 40.738445, 40.738261, 40.738333, 40.738593, 40.739987, 40.740098, 40.740564, 40.741933, 40.742221, 
40.742105, 40.741994, 40.742011, 40.742974))"
QN0707,47202,37479.6,11098,8701,1471.3,740,5558,3552,1223,122,35712,15330,18906,8928,3,281,71,1,93,55669,63.83920603937302,0,Flushing-Willets Point,Limited,Typical,Queens,Queens,"list(c(-73.827863, -73.829059, -73.830686, -73.831443, -73.831925, -73.832578, -73.833428, -73.836732, -73.839319, -73.839417, -73.84075, -73.847052, -73.848515, -73.846709, -73.846863, -73.843244, -73.838619, -73.838211, -73.837917, -73.833802, -73.833678, -73.829469, -73.829134, -73.82828, -73.829961, -73.830138, -73.832601, -73.832295, -73.833003, -73.831255, -73.830609, -73.829436, -73.827656, -73.825844, -73.825697, -73.824233, -73.821925, -73.820849, -73.819092, -73.818408, -73.820301, -73.818605, 
-73.819233, -73.820045, -73.820636, -73.820758, -73.821164, -73.821558, -73.821767, -73.822072, -73.822601, -73.823482, -73.823727, -73.82395, -73.824212, -73.824669, -73.826558, -73.826572, -73.826683, -73.826848, -73.827351, -73.827537, -73.82769, -73.827863, 40.765363, 40.765093, 40.764712, 40.76657, 40.767754, 40.769353, 40.771434, 40.769222, 40.766054, 40.765428, 40.765819, 40.763825, 40.763822, 40.761345, 40.760416, 40.755337, 40.757045, 40.755253, 40.754541, 40.756722, 40.756321, 40.758194, 
40.757523, 40.755392, 40.754768, 40.753915, 40.753007, 40.751942, 40.747834, 40.748106, 40.749026, 40.749205, 40.749861, 40.749348, 40.750998, 40.751855, 40.753167, 40.752242, 40.753385, 40.75383, 40.755515, 40.757542, 40.757947, 40.758483, 40.758872, 40.758842, 40.759686, 40.760534, 40.76098, 40.761625, 40.76276, 40.764652, 40.765826, 40.766887, 40.768169, 40.770407, 40.770137, 40.769961, 40.768957, 40.767987, 40.766856, 40.766464, 40.766104, 40.765363))"
QN0761,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,2,NA,0,6,Fort Totten,Poor,Poor,Queens,Queens,"list(c(-73.781715, -73.781205, -73.776553, -73.7741389097254, -73.770293, -73.775558, -73.77885, -73.781369, -73.7817380322207, -73.7807, -73.781234, -73.782388, -73.781715, 40.79053, 40.789588, 40.78763, 40.7863202798795, 40.788376, 40.795613, 40.797193, 40.794907, 40.7953853403085, 40.793649, 40.791485, 40.791376, 40.79053))"
QN0791,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,3,NA,0,9,Kissena Park,Poor,Poor,Queens,Queens,"list(c(-73.814309, -73.808238, -73.807298, -73.805413, -73.799384, -73.796951, -73.795431, -73.794535, -73.794453, -73.794676, -73.803352, -73.803036, -73.802878, -73.80447, -73.807506, -73.811618, -73.814162, -73.813758, -73.814309, 40.742974, 40.742011, 40.741994, 40.742105, 40.742221, 40.741933, 40.743264, 40.744508, 40.745203, 40.747212, 40.746432, 40.74718, 40.749783, 40.749899, 40.750137, 40.747665, 40.746139, 40.745746, 40.742974))"
QN0801,34290,71181.75,4269,2583,1543.375,970,4914,18197,2305,172,7379,8780,4357,1222,8,176,20,1,66,NA,1.8462051508426378,0,Kew Gardens Hills,Poor,Poor,Queens,Queens,"list(c(-73.833071, -73.8317, -73.831468, -73.830255, -73.827555, -73.827129, -73.825859, -73.824881, -73.823726, -73.821705, -73.819133, -73.81798, -73.820323, -73.817817, -73.816442, -73.816293, -73.807822, -73.808605, -73.80904, -73.809854, -73.810399, -73.810626, -73.810744, -73.811516, -73.812468, -73.81444, -73.815231, -73.815045, -73.814916, -73.8148, -73.814775, -73.814694, -73.814968, -73.816933, -73.824812, -73.824988, -73.825496, -73.825665, -73.827425, -73.829264, -73.833863, -73.833071, 
40.729919, 40.728034, 40.727664, 40.726143, 40.724961, 40.724304, 40.720463, 40.717365, 40.717481, 40.71736, 40.717272, 40.717499, 40.71666, 40.715843, 40.715785, 40.715887, 40.715911, 40.718415, 40.719912, 40.722343, 40.723724, 40.72442, 40.726265, 40.726658, 40.727133, 40.728094, 40.728794, 40.730399, 40.732038, 40.733783, 40.734582, 40.737154, 40.73855, 40.73839, 40.739631, 40.739377, 40.734046, 40.73228, 40.73193, 40.731564, 40.730553, 40.729919))"
QN0802,24400,67405.33333333333,5233,2787,1468.8333333333333,1104,5534,6610,3155,8,8066,6582,3352,2122,6,65,20,1,58,NA,0,0,Pomonok-Electchester-Hillcrest,Poor,Poor,Queens,Queens,"list(c(-73.807822, -73.806324, -73.803159, -73.801892, -73.798055, -73.795648, -73.79279, -73.790708, -73.790402, -73.790509, -73.791745, -73.7923, -73.793525, -73.79397, -73.794278, -73.796761, -73.798564, -73.798658, -73.802262, -73.803163, -73.803235, -73.803216, -73.805222, -73.80717, -73.808958, -73.811124, -73.8109, -73.810772, -73.810559, -73.810482, -73.809414, -73.813222, -73.815057, -73.814968, -73.814694, -73.814775, -73.8148, -73.814916, -73.815045, -73.815231, -73.81444, -73.812468, 
-73.811516, -73.810744, -73.810626, -73.810399, -73.809854, -73.80904, -73.808605, -73.807822, 40.715911, 40.71595, 40.716277, 40.716492, 40.717431, 40.718134, 40.719078, 40.719269, 40.720095, 40.723471, 40.725776, 40.727141, 40.730054, 40.732307, 40.732696, 40.732785, 40.732858, 40.731428, 40.731569, 40.7316, 40.730484, 40.728713, 40.728484, 40.728269, 40.728073, 40.727833, 40.730311, 40.732326, 40.735737, 40.736992, 40.738603, 40.73876, 40.738987, 40.73855, 40.737154, 40.734582, 40.733783, 40.732038, 
40.730399, 40.728794, 40.728094, 40.727133, 40.726658, 40.726265, 40.72442, 40.723724, 40.722343, 40.719912, 40.718415, 40.715911))"
QN0803,11994,93596.75,1122,1250,1765,315,1788,4400,109,0,5444,4341,1550,1065,2,15,13,1,40,NA,0,0,Fresh Meadows-Utopia,Poor,Poor,Queens,Queens,"list(c(-73.796302, -73.797408, -73.804667, -73.802731, -73.802823, -73.802943, -73.803846, -73.803163, -73.802262, -73.798658, -73.798564, -73.796761, -73.794278, -73.79397, -73.793525, -73.7923, -73.791745, -73.789459, -73.78655, -73.781161, -73.779365, -73.777575, -73.774913, -73.771527, -73.770107, -73.772861, -73.775154, -73.779523, -73.783025, -73.786499, -73.7876, -73.788453, -73.787574, -73.788532, -73.787653, -73.788367, -73.786574, -73.786713, -73.792916, -73.796302, 40.738333, 40.738261, 
40.738445, 40.738084, 40.7367, 40.734862, 40.734897, 40.7316, 40.731569, 40.731428, 40.732858, 40.732785, 40.732696, 40.732307, 40.730054, 40.727141, 40.725776, 40.726493, 40.727445, 40.729213, 40.729702, 40.730193, 40.730913, 40.731522, 40.731779, 40.736276, 40.735604, 40.734281, 40.733131, 40.731972, 40.734289, 40.736095, 40.736336, 40.738351, 40.738593, 40.740119, 40.740611, 40.740911, 40.739217, 40.738333))"
QN0804,16927,94346.5,1002,1113,2254.3333333333335,617,2305,5010,3160,53,5986,6240,2744,1138,1,53,13,1,35,NA,27.504601103968003,0,Jamaica Estates-Holliswood,Limited,Typical,Queens,Queens,"list(c(-73.790509, -73.790402, -73.790708, -73.790896, -73.791263, -73.793621, -73.793214, -73.793038, -73.792029, -73.791014, -73.790215, -73.789012, -73.787847, -73.786575, -73.785353, -73.783561, -73.782366, -73.780589, -73.778001, -73.777123, -73.775715, -73.773571, -73.774248, -73.775197, -73.774252, -73.772526, -73.771019, -73.771132, -73.771375, -73.770592, -73.770279, -73.768209, -73.767924, -73.766263, -73.764895, -73.765403, -73.764796, -73.765577, -73.766244, -73.77359, -73.776056, -73.777385, 
-73.777876, -73.778038, -73.777182, -73.776832, -73.775234, -73.777575, -73.779365, -73.781161, -73.78655, -73.789459, -73.791745, -73.790509, 40.723471, 40.720095, 40.719269, 40.718876, 40.718669, 40.713975, 40.712608, 40.710711, 40.711069, 40.711433, 40.711717, 40.712073, 40.711811, 40.711972, 40.712284, 40.712711, 40.713003, 40.713428, 40.714051, 40.714262, 40.714598, 40.71512, 40.716517, 40.718461, 40.718483, 40.717634, 40.717967, 40.71912, 40.720326, 40.721058, 40.721522, 40.721711, 40.721804, 
40.72243, 40.722392, 40.724287, 40.724684, 40.725477, 40.726403, 40.724742, 40.723356, 40.722442, 40.723037, 40.723284, 40.723607, 40.723851, 40.725238, 40.730193, 40.729702, 40.729213, 40.727445, 40.726493, 40.725776, 40.723471))"
QN0805,40618,72997.6,5416,3690,1625.4,1493,10173,7166,4901,84,15875,13912,8242,3429,12,175,32,1,46,NA,85.30093750786578,0,Jamaica Hills-Briarwood,Satisfactory,Excellent,Queens,Queens,"list(c(-73.798055, -73.801892, -73.803159, -73.806324, -73.807822, -73.816293, -73.816442, -73.817817, -73.820323, -73.821428, -73.825705, -73.824283, -73.823955, -73.820662, -73.819459, -73.818313, -73.816477, -73.814294, -73.813018, -73.811905, -73.811529, -73.811632, -73.811773, -73.811802, -73.811904, -73.812012, -73.809348, -73.806949, -73.807622, -73.808046, -73.807179, -73.805482, -73.804841, -73.80367, -73.803024, -73.801933, -73.801069, -73.798701, -73.797768, -73.797314, -73.795617, -73.794731, 
-73.793038, -73.793214, -73.793621, -73.791263, -73.790896, -73.790708, -73.79279, -73.795648, -73.798055, 40.717431, 40.716492, 40.716277, 40.71595, 40.715911, 40.715887, 40.715785, 40.715843, 40.71666, 40.716787, 40.716063, 40.713826, 40.712853, 40.709869, 40.708396, 40.706164, 40.70245, 40.702531, 40.702495, 40.702337, 40.702273, 40.703052, 40.704181, 40.704366, 40.705124, 40.705945, 40.706685, 40.707367, 40.708731, 40.709357, 40.709603, 40.710089, 40.709338, 40.708743, 40.70814, 40.708912, 40.709818, 
40.710663, 40.709143, 40.70927, 40.709753, 40.710012, 40.710711, 40.712608, 40.713975, 40.718669, 40.718876, 40.719269, 40.719078, 40.718134, 40.717431))"
QN0871,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,0,7,Mount Hebron & Cedar Grove Cemeteries,Poor,Poor,Queens,Queens,"list(c(-73.836628, -73.836044, -73.836081, -73.833863, -73.829264, -73.827425, -73.825665, -73.825496, -73.824988, -73.828053, -73.830536, -73.83122, -73.831131, -73.835861, -73.837089, -73.836628, 40.739252, 40.739173, 40.734334, 40.730553, 40.731564, 40.73193, 40.73228, 40.734046, 40.739377, 40.738556, 40.73752, 40.740953, 40.742338, 40.743228, 40.741748, 40.739252))"
QN0891,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,13,NA,0,9,Cunningham Park,Poor,Poor,Queens,Queens,"list(c(-73.777876, -73.777385, -73.776056, -73.77359, -73.766244, -73.7647, -73.760818, -73.759988, -73.75688, -73.756783, -73.75845, -73.759882, -73.762263, -73.763413, -73.765551, -73.7637, -73.765041, -73.762733, -73.762486, -73.762683, -73.763609, -73.764315, -73.765151, -73.766979, -73.767756, -73.768277, -73.771638, -73.772445, -73.775759, -73.772861, -73.770107, -73.771527, -73.774913, -73.777575, -73.775234, -73.776832, -73.777182, -73.778038, -73.777876, 40.723037, 40.722442, 40.723356, 
40.724742, 40.726403, 40.726479, 40.725962, 40.725879, 40.726279, 40.726306, 40.727537, 40.728235, 40.729605, 40.730466, 40.732544, 40.732864, 40.734477, 40.735262, 40.736731, 40.737256, 40.739175, 40.740673, 40.742437, 40.744223, 40.74583, 40.745695, 40.744197, 40.74392, 40.743367, 40.736276, 40.731779, 40.731522, 40.730913, 40.730193, 40.725238, 40.723851, 40.723607, 40.723284, 40.723037))"
QN0901,18253,72302,1806,1001,1514.3333333333333,341,4616,8994,1196,130,2745,5207,2185,1041,1,145,17,1,36,25536,90.60912485385634,0,Kew Gardens,Excellent,Excellent,Queens,Queens,"list(c(-73.829314, -73.83038, -73.830082, -73.830982, -73.833634, -73.834234, -73.835014, -73.835977, -73.836115, -73.837037, -73.840692, -73.843016, -73.839011, -73.837147, -73.838091, -73.836962, -73.836619, -73.835483, -73.834602, -73.833917, -73.833021, -73.832132, -73.831521, -73.827953, -73.822459, -73.819377, -73.82125, -73.822979, -73.826532, -73.827215, -73.827722, -73.828099, -73.82836, -73.82913, -73.829314, 40.712423, 40.71362, 40.713914, 40.71431, 40.712989, 40.712658, 40.712221, 40.711706, 
40.711825, 40.711312, 40.710153, 40.709176, 40.708555, 40.707957, 40.706133, 40.704212, 40.70342, 40.703701, 40.703927, 40.702347, 40.70257, 40.702794, 40.70139, 40.70229, 40.703656, 40.703871, 40.704566, 40.706192, 40.708145, 40.709995, 40.710603, 40.710946, 40.711129, 40.712154, 40.712423))"
QN0902,35709,69108.61538461539,5565,3318,1530.5384615384614,871,16879,4626,2345,242,8791,10124,8290,4521,8,186,73,3,84,1920,99.71602227348954,0,Richmond Hill,Excellent,Excellent,Queens,Queens,"list(c(-73.831521, -73.832132, -73.833021, -73.833917, -73.834602, -73.835483, -73.836619, -73.836962, -73.83843, -73.841564, -73.842938, -73.845025, -73.847017, -73.848221, -73.84908, -73.849478, -73.848941, -73.847733, -73.845967, -73.844995, -73.844155, -73.841046, -73.838679, -73.837511, -73.836626, -73.834806, -73.832148, -73.8313, -73.829668, -73.827972, -73.825832, -73.821069, -73.816174, -73.815316, -73.813943, -73.813719, -73.814201, -73.814429, -73.814499, -73.816477, -73.81686, -73.817544, 
-73.822459, -73.827953, -73.831521, 40.70139, 40.702794, 40.70257, 40.702347, 40.703927, 40.703701, 40.70342, 40.704212, 40.703386, 40.701101, 40.700554, 40.699359, 40.698842, 40.698545, 40.698351, 40.698196, 40.697557, 40.694775, 40.691166, 40.689162, 40.689404, 40.690284, 40.690961, 40.691297, 40.691534, 40.692071, 40.692831, 40.693058, 40.693517, 40.693992, 40.694448, 40.69578, 40.696583, 40.696822, 40.697147, 40.697153, 40.697911, 40.698335, 40.698497, 40.70245, 40.702444, 40.702657, 40.703656, 
40.70229, 40.70139))"
