block,lot,neighborhood,price_diff,date_diff
665,47,SUNSET PARK,18.80597014925374,64454400
665,47,SUNSET PARK,15.57788944723617,141523200
665,52,SUNSET PARK,19.14893617021276,79833600
669,48,SUNSET PARK,141.48936170212764,240796800
669,49,SUNSET PARK,340.00000000000006,67219200
672,12,SUNSET PARK,140.625,156643200
672,16,SUNSET PARK,8999900,92448000
672,23,SUNSET PARK,30.909090909090907,171849600
672,57,SUNSET PARK,50.349650349650354,140227200
673,14,SUNSET PARK,3080.854286579824,26956800
673,14,SUNSET PARK,8.095238095238088,52185600
673,134,SUNSET PARK,158.06451612903226,65836800
673,134,SUNSET PARK,18.75,174960000
677,36,SUNSET PARK,25,9590400
677,1001,SUNSET PARK,47.058823529411775,80438400
677,1002,SUNSET PARK,37.58780469041265,78278400
677,1011,SUNSET PARK,73.25017325017325,298857600
680,64,SUNSET PARK,358.1818181818182,65577600
681,6,SUNSET PARK,581.0344827586207,91756800
681,20,SUNSET PARK,117.39130434782608,21168000
681,34,SUNSET PARK,11400,82771200
681,60,SUNSET PARK,67.48607962288224,45964800
681,67,SUNSET PARK,27.681307456588367,107049600
681,73,SUNSET PARK,61.39072847682119,53308800
681,1003,SUNSET PARK,58.33333333333333,168739200
684,15,SUNSET PARK,94.11764705882352,30326400
684,15,SUNSET PARK,4.545454545454541,85881600
685,4,SUNSET PARK,4.0000000000000036,0
685,4,SUNSET PARK,110.00000000000001,43977600
685,4,SUNSET PARK,1400,42249600
685,4,SUNSET PARK,19.999999999999996,12096000
685,35,SUNSET PARK,62.857142857142854,193881600
685,37,SUNSET PARK,213.0434782608696,107827200
685,38,SUNSET PARK,212.17391304347828,116726400
685,38,SUNSET PARK,25.348189415041777,99100800
685,57,SUNSET PARK,116.66666666666666,58752000
685,62,SUNSET PARK,37.63538362827112,66528000
685,116,SUNSET PARK,88.99999999999999,32400000
685,137,SUNSET PARK,208.69565217391303,110764800
685,1002,SUNSET PARK,70.64178914737779,27388800
685,1003,SUNSET PARK,7.4726871136542306,187920000
685,1006,SUNSET PARK,16.128865765067,158630400
685,1009,SUNSET PARK,0.29382077734931844,178416000
685,1013,SUNSET PARK,217.56355081778963,122428800
685,1015,SUNSET PARK,10.040028539413859,172886400
685,1022,SUNSET PARK,1675.1479289940828,147571200
685,1101,SUNSET PARK,26.459327182566916,113443200
685,1103,SUNSET PARK,2.66432068240412,141350400
692,48,SUNSET PARK,920.4081632653061,11923200
692,48,SUNSET PARK,100,54518400
693,63,SUNSET PARK,110.25641025641026,37065600
693,73,SUNSET PARK,46.22641509433962,60134400
693,1005,SUNSET PARK,125,59529600
693,1009,SUNSET PARK,30.000000000000004,235180800
696,48,SUNSET PARK,69.0253989361702,53308800
697,34,SUNSET PARK,14.642857142857135,78624000
708,13,SUNSET PARK,6.557377049180335,228528000
708,17,SUNSET PARK,22.065727699530523,102902400
709,14,SUNSET PARK,358.3333333333333,28598400
709,18,SUNSET PARK,46.153846153846146,201139200
716,65,BUSH TERMINAL,91.30434782608697,242524800
718,24,SUNSET PARK,0.37735849056603765,122342400
719,12,SUNSET PARK,1.0204081632652962,157507200
722,11,BUSH TERMINAL,16.279069767441868,47865600
722,11,BUSH TERMINAL,77.8,65491200
723,12,SUNSET PARK,392981.7610062893,117417600
723,21,SUNSET PARK,94.28571428571428,106185600
724,37,SUNSET PARK,24.347826086956516,168739200
724,37,SUNSET PARK,17.132867132867126,18403200
724,62,SUNSET PARK,42.92682926829268,200016000
724,64,SUNSET PARK,178.1818181818182,41644800
724,1035,SUNSET PARK,96.078431372549,141436800
724,1048,SUNSET PARK,116.00000000000001,279936000
728,13,SUNSET PARK,37.142857142857146,191030400
728,16,SUNSET PARK,3.546099290780136,11577600
728,25,SUNSET PARK,9.640831758034029,157075200
728,36,SUNSET PARK,130.76923076923075,14515200
728,36,SUNSET PARK,33.31666666666666,72403200
728,53,SUNSET PARK,26.315789473684205,153878400
728,62,SUNSET PARK,35.41666666666667,23673600
728,67,SUNSET PARK,104721.80293501049,28080000
728,1001,SUNSET PARK,0.25062656641603454,53481600
728,1007,SUNSET PARK,26.865671641791057,248227200
729,21,SUNSET PARK,381.8181818181818,66700800
729,52,SUNSET PARK,30.864197530864203,10800000
729,52,SUNSET PARK,25.47169811320755,211161600
733,13,BOROUGH PARK,30.03952569169961,10368000
733,13,BOROUGH PARK,32.71604938271604,32140800
733,13,BOROUGH PARK,16.279069767441868,56160000
733,13,BOROUGH PARK,26,17971200
733,13,BOROUGH PARK,8.73015873015872,24969600
733,13,BOROUGH PARK,4.651162790697683,72489600
733,13,BOROUGH PARK,3.3333333333333437,13824000
733,17,BOROUGH PARK,9.887005649717517,8812800
733,17,BOROUGH PARK,33.676092544987156,45964800
733,17,BOROUGH PARK,19.23076923076923,55296000
733,17,BOROUGH PARK,2.7272727272727337,81561600
733,17,BOROUGH PARK,1.7699115044247815,1900800
733,17,BOROUGH PARK,6.956521739130439,38620800
733,17,BOROUGH PARK,13.658536585365844,33782400
733,25,BOROUGH PARK,2.1739130434782705,2073600
733,25,BOROUGH PARK,6.737588652482263,3196800
733,25,BOROUGH PARK,18.272425249169434,12873600
733,25,BOROUGH PARK,19.38202247191012,25315200
733,25,BOROUGH PARK,1.17647058823529,22809600
733,25,BOROUGH PARK,24.418604651162788,27907200
733,25,BOROUGH PARK,5.607476635514019,22464000
733,25,BOROUGH PARK,19.799999999999997,5702400
733,25,BOROUGH PARK,21.153846153846146,51148800
736,57,BUSH TERMINAL,60.507246376811594,52963200
736,59,BUSH TERMINAL,39.66666666666667,37238400
736,59,BUSH TERMINAL,18.138424821002385,167184000
736,142,BUSH TERMINAL,8.125000000000004,22723200
737,54,SUNSET PARK,10.789473684210527,185846400
738,6,SUNSET PARK,11.351351351351347,26697600
738,6,SUNSET PARK,18.93203883495145,63244800
738,6,SUNSET PARK,44.56140350877193,33609600
738,6,SUNSET PARK,25.728155339805838,19353600
738,6,SUNSET PARK,13.706563706563713,4665600
738,6,SUNSET PARK,19.694397283531416,9244800
738,6,SUNSET PARK,1.3335585190189292,1468800
738,6,SUNSET PARK,17.324561403508774,27734400
738,9,SUNSET PARK,52.727272727272734,27388800
738,9,SUNSET PARK,37.09190476190476,4924800
738,9,SUNSET PARK,76.20032786885247,13737600
738,9,SUNSET PARK,9.785620316666389,25142400
738,9,SUNSET PARK,13.636363636363647,3024000
738,9,SUNSET PARK,27.777777777777768,1296000
738,9,SUNSET PARK,515.3846153846155,4665600
738,14,SUNSET PARK,28.260869565217384,32140800
739,21,SUNSET PARK,182.50000000000003,8899200
739,30,SUNSET PARK,206.85714285714286,4060800
739,30,SUNSET PARK,17.504655493482304,13737600
739,30,SUNSET PARK,30.909090909090907,92448000
739,30,SUNSET PARK,6.08695652173914,48211200
739,30,SUNSET PARK,64.74226804123711,10540800
739,30,SUNSET PARK,202.32558139534885,11836800
739,32,SUNSET PARK,46.037735849056595,2764800
739,32,SUNSET PARK,12.4031007751938,53913600
739,32,SUNSET PARK,5.747126436781613,13305600
739,32,SUNSET PARK,14.130434782608692,40089600
739,32,SUNSET PARK,23.809523809523814,432000
739,32,SUNSET PARK,0.7692307692307665,6134400
739,32,SUNSET PARK,10.687022900763354,31449600
739,32,SUNSET PARK,4.387755102040813,6566400
739,32,SUNSET PARK,7.526881720430101,49593600
739,32,SUNSET PARK,1.8181818181818077,4147200
739,34,SUNSET PARK,30.522088353413658,1814400
739,34,SUNSET PARK,36.00000000000001,51148800
739,34,SUNSET PARK,31.221719457013574,16416000
739,34,SUNSET PARK,47.058823529411775,35510400
739,34,SUNSET PARK,25,66700800
739,34,SUNSET PARK,33.33333333333333,10281600
739,34,SUNSET PARK,16.666666666666675,34819200
739,37,SUNSET PARK,105.57491289198606,185587200
739,37,SUNSET PARK,9.090909090909083,1900800
739,37,SUNSET PARK,12.5,1296000
739,37,SUNSET PARK,197.2972972972973,15638400
739,37,SUNSET PARK,81.81818181818181,18144000
739,69,SUNSET PARK,55.84415584415585,149040000
739,69,SUNSET PARK,8.333333333333325,34646400
740,69,SUNSET PARK,13249900,92793600
741,50,SUNSET PARK,5.882352941176472,134956800
741,55,SUNSET PARK,17900,86400
741,1004,SUNSET PARK,444.93424377867854,37324800
741,1005,SUNSET PARK,29.5343262584715,11232000
741,1016,SUNSET PARK,679.2918896665294,65318400
741,1026,SUNSET PARK,636.4291027813365,106099200
741,1038,SUNSET PARK,560.3424116993348,124934400
741,1040,SUNSET PARK,555.9938153296075,63849600
741,1045,SUNSET PARK,608.3455767775255,55641600
741,1049,SUNSET PARK,625.6526754396291,163814400
742,36,BOROUGH PARK,2.2727272727272707,105667200
742,57,BOROUGH PARK,5.150976909413862,145324800
742,1106,BOROUGH PARK,41.56645670293313,191548800
745,1,BUSH TERMINAL,48.38709677419355,157248000
745,34,BUSH TERMINAL,92.71428571428571,62899200
745,34,BUSH TERMINAL,23.05411415863603,96422400
746,14,SUNSET PARK,700,66960000
746,55,SUNSET PARK,50.15015015015014,217728000
747,14,SUNSET PARK,476.9230769230769,93916800
748,27,SUNSET PARK,150,8467200
748,53,SUNSET PARK,230.96332075357512,154828800
748,55,SUNSET PARK,230.96332075357512,154828800
748,57,SUNSET PARK,230.96332075357512,154828800
749,15,SUNSET PARK,30.833333333333336,212198400
749,48,SUNSET PARK,10.000000000000009,6912000
749,49,SUNSET PARK,14.28571428571428,106531200
750,5,SUNSET PARK,62.06896551724137,21168000
750,5,SUNSET PARK,62.7906976744186,11923200
750,5,SUNSET PARK,8.285714285714295,7171200
750,5,SUNSET PARK,112.96296296296298,34387200
750,5,SUNSET PARK,13.043478260869556,4147200
750,5,SUNSET PARK,47.435897435897445,10281600
750,5,SUNSET PARK,50.8860759493671,9763200
750,5,SUNSET PARK,35.2112676056338,37584000
750,5,SUNSET PARK,30.208333333333325,23500800
750,5,SUNSET PARK,3.839999999999999,19180800
750,5,SUNSET PARK,51.764705882352935,345600
750,5,SUNSET PARK,17.647058823529417,1728000
750,5,SUNSET PARK,5.714285714285716,1296000
750,5,SUNSET PARK,47.90123456790123,5184000
750,26,SUNSET PARK,26.086956521739136,165974400
750,68,SUNSET PARK,30.820399113082033,10368000
751,1,BOROUGH PARK,77.21518987341771,96768000
754,8,BUSH TERMINAL,28.971962616822424,32054400
757,39,SUNSET PARK,13.207547169811317,9590400
757,39,SUNSET PARK,48,47779200
757,1002,SUNSET PARK,25,88560000
757,1004,SUNSET PARK,18.9749205079071,57974400
757,1103,SUNSET PARK,22.36842105263157,222912000
757,1204,SUNSET PARK,43.99999999999999,239760000
757,1205,SUNSET PARK,68.503937007874,243302400
757,1207,SUNSET PARK,49.80151299528126,250646400
758,1,SUNSET PARK,19.473684210526308,29116800
758,30,SUNSET PARK,62.36559139784945,266112000
758,37,SUNSET PARK,10.526315789473696,27734400
758,37,SUNSET PARK,42.85714285714286,34300800
758,37,SUNSET PARK,36.66666666666667,57715200
758,37,SUNSET PARK,22.36842105263157,94953600
758,37,SUNSET PARK,2.1505376344086002,38880000
758,48,SUNSET PARK,12.83018867924528,19785600
758,48,SUNSET PARK,69.23076923076923,61776000
758,48,SUNSET PARK,21.707317073170728,14601600
758,48,SUNSET PARK,7.214428857715438,60912000
763,34,BUSH TERMINAL,116.99819168173597,161481600
765,45,SUNSET PARK,26.750000000000007,99878400
766,6,SUNSET PARK,1800.0760030401218,30326400
767,9,SUNSET PARK,0.4444444444444473,15811200
767,34,SUNSET PARK,6.41025641025641,22723200
768,39,SUNSET PARK,31.313131313131315,34646400
769,10,BOROUGH PARK,2.0408163265306145,152236800
769,1112,BOROUGH PARK,61.71617161716172,205977600
769,1117,BOROUGH PARK,28.633907898121947,112320000
772,39,BUSH TERMINAL,135.47094188376752,75600000
772,39,BUSH TERMINAL,5.106382978723412,171417600
773,64,SUNSET PARK,42.85685714285714,10627200
773,65,SUNSET PARK,46.551724137931025,188179200
774,33,SUNSET PARK,11.111111111111116,110419200
775,23,SUNSET PARK,6.466554372469324,27820800
775,59,SUNSET PARK,68.13186813186813,118195200
776,31,SUNSET PARK,89.8477157360406,258249600
777,56,SUNSET PARK,13.006993006993017,27561600
781,29,BUSH TERMINAL,11.111111111111116,67392000
781,30,BUSH TERMINAL,87.5,18144000
781,56,BUSH TERMINAL,56.52173913043479,24883200
781,66,BUSH TERMINAL,2050,34905600
783,70,SUNSET PARK,50,11232000
785,21,SUNSET PARK,5.555555555555558,13305600
785,26,SUNSET PARK,31.979695431472077,118540800
786,5,SUNSET PARK,0.7751937984496138,9504000
786,9,SUNSET PARK,27.427184466019416,65923200
786,9,SUNSET PARK,14.28571428571428,5356800
788,32,BUSH TERMINAL,311.5855086062508,141782400
789,27,BUSH TERMINAL,83.32114310085844,15811200
789,60,BUSH TERMINAL,35.13513513513513,198374400
789,63,BUSH TERMINAL,10.344827586206895,46051200
789,63,BUSH TERMINAL,118.12499999999999,28598400
790,12,SUNSET PARK,150,75081600
790,24,SUNSET PARK,4.065040650406515,115257600
790,41,SUNSET PARK,71.05263157894737,150249600
790,48,SUNSET PARK,54.494382022471925,196041600
791,10,SUNSET PARK,42.99999999999999,80092800
791,27,SUNSET PARK,37.857142857142854,195350400
791,45,SUNSET PARK,72.72727272727273,39830400
791,62,SUNSET PARK,34.48275862068966,10195200
791,72,SUNSET PARK,384.2857142857143,58233600
791,72,SUNSET PARK,9.734572271386433,177206400
792,59,SUNSET PARK,265.7142857142857,121651200
793,56,SUNSET PARK,21999900,251683200
793,1006,SUNSET PARK,25,71971200
793,1008,SUNSET PARK,14.73684210526316,80352000
793,1011,SUNSET PARK,33.80281690140845,252115200
793,1034,SUNSET PARK,52.06896551724138,53740800
793,1037,SUNSET PARK,55.81395348837211,58060800
793,1040,SUNSET PARK,55.172413793103445,38707200
793,1108,SUNSET PARK,57.8125,180316800
793,1305,SUNSET PARK,28.750000000000007,142646400
794,70,SUNSET PARK,170.76923076923077,286156800
796,24,BUSH TERMINAL,80.85106382978724,133315200
797,3,BUSH TERMINAL,39.99999999999999,72576000
797,28,BUSH TERMINAL,117.14285714285712,16243200
797,28,BUSH TERMINAL,21.973684210526322,46828800
798,1,SUNSET PARK,14.583333333333325,33868800
798,59,SUNSET PARK,93.38842975206612,18748800
800,14,SUNSET PARK,13799900,127612800
802,13,SUNSET PARK,22.72727272727273,175305600
803,192,BUSH TERMINAL,1.9261212121212123,161827200
804,6,BUSH TERMINAL,404999900,12787200
805,15,BUSH TERMINAL,15.999999999999993,206409600
806,21,SUNSET PARK,742.8571428571429,52790400
806,43,SUNSET PARK,112.00000000000001,116035200
806,50,SUNSET PARK,43.20398406374502,9676800
806,50,SUNSET PARK,2.937330640270197,1555200
806,67,SUNSET PARK,7690.000000000001,16848000
806,67,SUNSET PARK,12.965340179717577,13996800
806,74,SUNSET PARK,70.55655296229804,111456000
807,22,SUNSET PARK,37.64705882352941,106444800
807,1104,SUNSET PARK,18.518518518518512,153187200
807,1106,SUNSET PARK,43.28358208955223,186019200
807,1119,SUNSET PARK,51.00671140939597,215049600
807,1123,SUNSET PARK,15.217391304347828,109382400
809,66,SUNSET PARK,120.75471698113209,251596800
810,60,SUNSET PARK,3.076923076923066,38793600
810,1105,SUNSET PARK,40.60298675683291,72316800
813,17,BUSH TERMINAL,62.5,71712000
813,38,BUSH TERMINAL,56.52173913043479,9936000
814,58,SUNSET PARK,1250.1350135013502,2160000
814,58,SUNSET PARK,133.33333333333334,518400
814,1005,SUNSET PARK,8.359133126934992,169948800
814,1007,SUNSET PARK,6.779425740248368,282528000
815,34,SUNSET PARK,17900,86400
815,40,SUNSET PARK,220.00000000000003,154310400
821,18,BUSH TERMINAL,83.09859154929578,94780800
821,49,BUSH TERMINAL,60.00000000000001,31276800
821,54,BUSH TERMINAL,72.67759562841529,148176000
821,54,BUSH TERMINAL,18.98734177215189,25920000
821,62,BUSH TERMINAL,39.66480446927374,102124800
821,1001,BUSH TERMINAL,50.66841989918913,173577600
821,1003,BUSH TERMINAL,43.65384615384615,54345600
821,1004,BUSH TERMINAL,47.928994082840234,65318400
821,1005,BUSH TERMINAL,33.070348454963835,85968000
821,1006,BUSH TERMINAL,33.34444537044754,92188800
821,1009,BUSH TERMINAL,50.829562594268474,214704000
821,1011,BUSH TERMINAL,39.381985535831696,227145600
821,1015,BUSH TERMINAL,152.7120315581854,136080000
821,1016,BUSH TERMINAL,107.10059171597632,153014400
821,1017,BUSH TERMINAL,104.28289659058892,239932800
821,1106,BUSH TERMINAL,30.834976988823136,131932800
821,1107,BUSH TERMINAL,55.02266514412264,94867200
822,39,SUNSET PARK,24.099088349004827,121737600
822,58,SUNSET PARK,105.20833333333334,167529600
822,64,SUNSET PARK,32.432432432432435,178502400
823,33,SUNSET PARK,6.422018348623859,13564800
823,35,SUNSET PARK,10.74074074074074,137635200
824,66,SUNSET PARK,1.7699115044247815,44668800
825,6,SUNSET PARK,8.333333333333325,126316800
826,14,SUNSET PARK,46.153846153846146,130291200
826,16,SUNSET PARK,50.52910052910053,184204800
826,17,SUNSET PARK,44.11764705882353,208828800
829,16,BUSH TERMINAL,295.6363636363636,103593600
829,25,BUSH TERMINAL,1560.0000000000002,234748800
829,57,BUSH TERMINAL,8.333333333333325,231379200
830,16,SUNSET PARK,148.99799599198394,249782400
830,24,SUNSET PARK,23.076923076923084,247363200
830,26,SUNSET PARK,2.400000000000002,107481600
831,30,SUNSET PARK,33.928571428571416,11577600
831,38,SUNSET PARK,6.666666666666665,51753600
831,72,SUNSET PARK,26.785714285714278,28166400
832,20,SUNSET PARK,11999900,166924800
832,1002,SUNSET PARK,36.5546218487395,104371200
833,1008,SUNSET PARK,13.001314924391849,17539200
836,71,BUSH TERMINAL,192,98496000
837,31,BUSH TERMINAL,23.01369863013698,14083200
837,59,BUSH TERMINAL,17.486338797814206,112060800
837,60,BUSH TERMINAL,23.027027027027035,16934400
838,14,SUNSET PARK,120.16487000634118,25920000
838,25,SUNSET PARK,103.67490856529642,17539200
838,67,SUNSET PARK,78.33333333333334,242006400
839,14,SUNSET PARK,2.857142857142847,10281600
839,71,SUNSET PARK,242.85714285714283,28944000
841,51,SUNSET PARK,36.8421052631579,286329600
841,54,SUNSET PARK,0.3015075376884502,14428800
841,1001,SUNSET PARK,12.977099236641232,140572800
844,38,BUSH TERMINAL,566.6666666666667,195350400
845,48,BUSH TERMINAL,87.5,192326400
846,24,SUNSET PARK,4.255319148936176,76723200
846,53,SUNSET PARK,35.41666666666667,98582400
846,1002,SUNSET PARK,50.572635779736366,281059200
847,32,SUNSET PARK,16.113744075829395,19612800
847,32,SUNSET PARK,43.45945945945946,38880000
847,47,SUNSET PARK,29.761904761904766,45360000
847,68,SUNSET PARK,17.91666666666667,194918400
848,1,SUNSET PARK,88.23529411764706,233280000
848,24,SUNSET PARK,2020,0
848,42,SUNSET PARK,3.571428571428581,6739200
848,67,SUNSET PARK,34.34343434343434,169084800
848,1004,SUNSET PARK,57.79092702169626,123379200
848,1006,SUNSET PARK,1050.558842866535,254534400
849,6,SUNSET PARK,7.692307692307687,103334400
849,1009,SUNSET PARK,19.14893617021276,138758400
850,20,SUNSET PARK,46.66666666666666,14169600
850,20,SUNSET PARK,9.090909090909083,129168000
850,1012,SUNSET PARK,33.33333333333333,112406400
854,25,SUNSET PARK,64.21052631578948,4579200
854,25,SUNSET PARK,53.846153846153854,117936000
855,25,SUNSET PARK,79.85611510791367,159667200
855,66,SUNSET PARK,10.277777777777786,134784000
856,20,SUNSET PARK,75.45454545454547,41644800
856,20,SUNSET PARK,13.471502590673579,38707200
856,28,SUNSET PARK,191.57667386609072,60220800
857,14,SUNSET PARK,9799900,116640000
857,67,SUNSET PARK,15499900,224121600
857,72,SUNSET PARK,683.9506172839506,192412800
858,42,SUNSET PARK,100,102729600
858,48,SUNSET PARK,43.99999999999999,32227200
861,59,BUSH TERMINAL,76.7741935483871,146016000
861,63,BUSH TERMINAL,1.0204081632652962,27475200
863,38,SUNSET PARK,52.04678362573099,66268800
863,38,SUNSET PARK,25,207532800
863,69,SUNSET PARK,508,26611200
866,73,SUNSET PARK,100,76464000
868,24,PARK SLOPE SOUTH,7150,339120000
868,31,PARK SLOPE SOUTH,25.918153200419724,57369600
868,31,PARK SLOPE SOUTH,114.16666666666666,65059200
868,33,PARK SLOPE SOUTH,57.666666666666664,64022400
869,51,PARK SLOPE SOUTH,6.0634503472874135,106617600
870,22,PARK SLOPE SOUTH,52.17391304347827,67651200
870,22,PARK SLOPE SOUTH,14.72868217054264,11836800
870,22,PARK SLOPE SOUTH,2.238805970149249,25833600
870,22,PARK SLOPE SOUTH,15.328467153284663,14688000
870,25,PARK SLOPE SOUTH,215,123552000
870,46,PARK SLOPE SOUTH,8.333333333333325,26092800
870,46,PARK SLOPE SOUTH,32.32717948717949,132192000
870,49,PARK SLOPE SOUTH,85.73494270033754,202608000
870,51,PARK SLOPE SOUTH,25.00011736923893,2419200
870,52,PARK SLOPE SOUTH,12.298887809091896,193449600
870,52,PARK SLOPE SOUTH,19.23076923076923,17625600
870,52,PARK SLOPE SOUTH,64.1483870967742,7430400
870,56,PARK SLOPE SOUTH,38.70967741935485,218851200
870,62,PARK SLOPE SOUTH,1639.9999999999998,29548800
870,1006,PARK SLOPE SOUTH,27.65957446808511,213494400
871,69,WINDSOR TERRACE,86.64285714285714,66873600
871,69,WINDSOR TERRACE,22.464600076540364,132451200
872,23,WINDSOR TERRACE,563.3217363825264,273110400
872,32,WINDSOR TERRACE,65.48076923076923,23414400
872,70,WINDSOR TERRACE,79,204595200
872,1004,WINDSOR TERRACE,15.107913669064743,97718400
872,1103,WINDSOR TERRACE,36.0204081632653,89596800
873,28,SUNSET PARK,107.88530465949822,179452800
873,44,SUNSET PARK,103.38983050847457,78105600
873,47,SUNSET PARK,205.55555555555554,31708800
873,66,SUNSET PARK,61.36363636363635,36288000
873,68,SUNSET PARK,3.0471281133420236,29808000
874,69,SUNSET PARK,93.95197923426346,90028800
874,70,SUNSET PARK,79.3103448275862,43545600
874,72,SUNSET PARK,39.50617283950617,253238400
875,33,PARK SLOPE SOUTH,41.639344262295076,101260800
875,45,PARK SLOPE SOUTH,6566.666666666667,96508800
875,58,PARK SLOPE SOUTH,1.6666666666666607,134611200
876,46,PARK SLOPE SOUTH,32.17391304347825,11577600
876,46,PARK SLOPE SOUTH,0.1315789473684159,93657600
876,67,PARK SLOPE SOUTH,58.33333333333333,98755200
876,1001,PARK SLOPE SOUTH,2.6490066225165476,135129600
876,1005,PARK SLOPE SOUTH,919.0991163811191,30240000
876,1005,PARK SLOPE SOUTH,9.411764705882364,118281600
876,1026,PARK SLOPE SOUTH,650,78710400
876,1028,PARK SLOPE SOUTH,35.41666666666667,112579200
876,1031,PARK SLOPE SOUTH,2.083333333333326,113011200
876,1051,PARK SLOPE SOUTH,15.116279069767447,91929600
876,1055,PARK SLOPE SOUTH,6.0975609756097615,177292800
876,1056,PARK SLOPE SOUTH,15.116279069767447,91929600
876,1057,PARK SLOPE SOUTH,14.50381679389312,284774400
876,1108,PARK SLOPE SOUTH,46.75052410901468,161740800
876,1203,PARK SLOPE SOUTH,49.94934143870313,314841600
876,1207,PARK SLOPE SOUTH,7.431693989071042,157420800
877,12,WINDSOR TERRACE,26.801152737752165,137462400
877,32,WINDSOR TERRACE,157.8378378378378,62208000
877,38,WINDSOR TERRACE,29.206349206349213,81993600
877,1001,WINDSOR TERRACE,4.545454545454541,155088000
877,1023,WINDSOR TERRACE,46.47887323943662,240278400
878,6,WINDSOR TERRACE,131.21387283236996,206928000
878,22,WINDSOR TERRACE,34.5505617977528,227664000
878,56,WINDSOR TERRACE,109.03614457831323,154656000
878,60,WINDSOR TERRACE,86.14718614718615,91584000
879,6,SUNSET PARK,40.8450704225352,41904000
879,7,SUNSET PARK,150,44323200
879,7,SUNSET PARK,104.44444444444443,109987200
879,19,SUNSET PARK,77.127421875,150422400
879,33,SUNSET PARK,75.0263435194942,176601600
879,44,SUNSET PARK,32.363636363636374,176256000
879,73,SUNSET PARK,150.01060869565217,78624000
879,74,SUNSET PARK,129.66507177033492,57542400
879,74,SUNSET PARK,116.66666666666666,96163200
879,1201,SUNSET PARK,12.639726060186218,151632000
879,1202,SUNSET PARK,17.65555887716164,159235200
879,1203,SUNSET PARK,10.474170377075009,120268800
879,1302,SUNSET PARK,16.455696202531644,90460800
879,1407,SUNSET PARK,29.96894283803433,89769600
885,27,SUNSET PARK,35.555555555555564,78796800
885,37,SUNSET PARK,68.38100558659217,111456000
886,28,SUNSET PARK,23.27823691460056,175219200
886,66,SUNSET PARK,232.50000000000003,89683200
886,70,SUNSET PARK,121.77777777777776,34041600
886,1015,SUNSET PARK,46.06741573033708,232329600
886,1021,SUNSET PARK,12.408759124087588,156556800
886,1108,SUNSET PARK,15.662650602409634,189388800
886,1112,SUNSET PARK,13.529411764705879,81648000
886,1202,SUNSET PARK,15.2304454858319,174355200
886,1301,SUNSET PARK,4.188481675392675,105148800
886,1303,SUNSET PARK,8.554643730323374,144460800
886,1304,SUNSET PARK,18.799711079102654,118540800
886,1305,SUNSET PARK,12.612612612612617,117849600
890,49,WINDSOR TERRACE,53.48837209302326,167184000
891,4,SUNSET PARK,84.78260869565217,196992000
891,10,SUNSET PARK,110.00000000000001,34819200
891,10,SUNSET PARK,90.47619047619047,122342400
891,37,SUNSET PARK,92.5,8553600
891,37,SUNSET PARK,37.66233766233766,165715200
891,1019,SUNSET PARK,32.6086956521739,242956800
891,1113,SUNSET PARK,21.75438596491228,261532800
891,1301,SUNSET PARK,25.907414738016897,149212800
891,1303,SUNSET PARK,31.838565022421527,161222400
892,12,SUNSET PARK,4696,24105600
892,12,SUNSET PARK,6.338615512927448,97286400
892,22,SUNSET PARK,46.66666666666666,135302400
892,26,SUNSET PARK,56.4627614157466,177811200
892,60,SUNSET PARK,97.23320158102766,235353600
892,64,SUNSET PARK,172.59036144578315,74390400
892,65,SUNSET PARK,112.72285251215561,44323200
892,66,SUNSET PARK,493.75,78796800
892,66,SUNSET PARK,23.631578947368425,138067200
892,1001,SUNSET PARK,22.05128205128206,177811200
892,1006,SUNSET PARK,1.9920318725099584,94176000
892,1007,SUNSET PARK,10.624999999999996,151372800
892,1008,SUNSET PARK,20.994475138121537,151286400
892,1019,SUNSET PARK,16.216216216216207,169344000
892,1101,SUNSET PARK,10.000000000000009,53308800
892,1103,SUNSET PARK,2.6026026026026106,163641600
892,1104,SUNSET PARK,31.243358129649312,215308800
892,1105,SUNSET PARK,29.946524064171133,214012800
892,1106,SUNSET PARK,4.516806722689082,162691200
892,1206,SUNSET PARK,7.6507582768324145,142473600
892,1306,SUNSET PARK,3.578443407807508,108345600
892,1313,SUNSET PARK,3.4782608695652195,104889600
892,1323,SUNSET PARK,26.920634920634924,124416000
892,1324,SUNSET PARK,37.218907755851305,137030400
892,1329,SUNSET PARK,19.444444444444443,143769600
892,1331,SUNSET PARK,9.530885921570519,69638400
892,1333,SUNSET PARK,19.633838383838388,129254400
892,1335,SUNSET PARK,9.530885921570519,69638400
892,1347,SUNSET PARK,19.633838383838388,129254400
895,19,WINDSOR TERRACE,166.5185185185185,36201600
895,19,WINDSOR TERRACE,13.952195664257916,48124800
895,1002,WINDSOR TERRACE,12.857142857142856,199756800
895,1127,WINDSOR TERRACE,2999900,34560000
895,1128,WINDSOR TERRACE,27.428571428571423,156643200
895,1131,WINDSOR TERRACE,27.586206896551737,164592000
895,1134,WINDSOR TERRACE,26.82926829268293,85276800
895,1138,WINDSOR TERRACE,65.09433962264151,222307200
895,1157,WINDSOR TERRACE,19758.54189336235,26265600
895,1161,WINDSOR TERRACE,29.44983818770226,64022400
895,1209,WINDSOR TERRACE,16.796440489432698,96595200
895,1228,WINDSOR TERRACE,16.796440489432698,96595200
